time_s,y_mm
313.300000,143.470552
313.308333,143.448726
313.316667,143.453303
313.325000,143.432923
313.333333,143.421508
313.341667,143.418918
313.350000,143.421386
313.358333,143.415222
313.366667,143.402132
313.375000,143.391942
313.383333,143.369714
313.391667,143.356610
313.400000,143.360420
313.408333,143.347226
313.416667,143.334927
313.425000,143.313348
313.433333,143.290153
313.441667,143.273198
313.450000,143.255840
313.458333,143.247608
313.466667,143.253049
313.475000,143.243113
313.483333,143.242713
313.491667,143.226844
313.500000,143.218877
313.508333,143.199696
313.516667,143.189275
313.525000,143.173953
313.533333,143.177858
313.541667,143.177099
313.550000,143.174123
313.558333,143.180132
313.566667,143.151266
313.575000,143.141002
313.583333,143.123753
313.591667,143.116877
313.600000,143.117987
313.608333,143.120996
313.616667,143.106495
313.625000,143.101687
313.633333,143.079136
313.641667,143.072279
313.650000,143.063807
313.658333,143.047380
313.666667,143.054503
313.675000,143.039647
313.683333,143.020342
313.691667,143.021345
313.700000,143.005743
313.708333,143.008707
313.716667,142.997789
313.725000,142.983102
313.733333,142.968056
313.741667,142.951744
313.750000,142.953072
313.758333,142.941611
313.766667,142.936793
313.775000,142.901656
313.783333,142.879057
313.791667,142.862050
313.800000,142.853922
313.808333,142.848220
313.816667,142.870582
313.825000,142.862714
313.833333,142.864866
313.841667,142.848299
313.850000,142.842815
313.858333,142.842733
313.866667,142.843347
313.875000,142.850889
313.883333,142.860898
313.891667,142.863273
313.900000,142.854402
313.908333,142.843204
313.916667,142.827592
313.925000,142.818744
313.933333,142.818181
313.941667,142.810495
313.950000,142.803650
313.958333,142.809472
313.966667,142.807172
313.975000,142.790578
313.983333,142.787938
313.991667,142.779711
314.000000,142.766668
314.008333,142.774709
314.016667,142.762447
314.025000,142.755061
314.033333,142.746822
314.041667,142.730514
314.050000,142.711400
314.058333,142.704519
314.066667,142.694943
314.075000,142.694046
314.083333,142.679790
314.091667,142.671981
314.100000,142.662386
314.108333,142.650734
314.116667,142.640739
314.125000,142.633177
314.133333,142.622399
314.141667,142.606073
314.150000,142.598669
314.158333,142.583157
314.166667,142.582370
314.175000,142.576489
314.183333,142.569745
314.191667,142.554754
314.200000,142.541984
314.208333,142.514006
314.216667,142.506370
314.225000,142.504875
314.233333,142.509130
314.241667,142.501356
314.250000,142.493476
314.258333,142.473146
314.266667,142.453531
314.275000,142.451422
314.283333,142.448079
314.291667,142.444571
314.300000,142.441413
314.308333,142.426362
314.316667,142.415610
314.325000,142.397811
314.333333,142.393844
314.341667,142.396322
314.350000,142.393361
314.358333,142.390924
314.366667,142.383586
314.375000,142.372150
314.383333,142.364175
314.391667,142.365981
314.400000,142.353916
314.408333,142.351120
314.416667,142.349891
314.425000,142.341633
314.433333,142.334245
314.441667,142.333176
314.450000,142.311587
314.458333,142.305388
314.466667,142.309528
314.475000,142.282283
314.483333,142.267280
314.491667,142.239953
314.500000,142.225090
314.508333,142.199412
314.516667,142.186819
314.525000,142.181506
314.533333,142.174171
314.541667,142.167741
314.550000,142.158492
314.558333,142.150486
314.566667,142.143526
314.575000,142.136296
314.583333,142.137026
314.591667,142.123126
314.600000,142.115637
314.608333,142.113942
314.616667,142.109942
314.625000,142.097735
314.633333,142.081987
314.641667,142.078084
314.650000,142.081207
314.658333,142.088289
314.666667,142.067276
314.675000,142.055958
314.683333,142.037789
