time_s,y_mm
5.516667,196.632512
5.525000,196.640459
5.533333,196.660207
5.541667,196.657878
5.550000,196.668096
5.558333,196.692815
5.566667,196.712111
5.575000,196.727536
5.583333,196.752516
5.591667,196.763002
5.600000,196.768782
5.608333,196.778481
5.616667,196.790690
5.625000,196.813707
5.633333,196.830375
5.641667,196.841639
5.650000,196.858203
5.658333,196.873521
5.666667,196.900435
5.675000,196.913530
5.683333,196.940304
5.691667,196.961595
5.700000,196.990106
5.708333,196.987552
5.716667,196.993749
5.725000,197.006956
5.733333,197.017242
5.741667,197.016074
5.750000,197.023034
5.758333,197.032193
5.766667,197.030653
5.775000,197.038340
5.783333,197.053952
5.791667,197.078372
5.800000,197.102548
5.808333,197.124140
5.816667,197.145435
5.825000,197.159383
5.833333,197.164624
5.841667,197.173467
5.850000,197.179828
5.858333,197.188302
5.866667,197.215602
5.875000,197.232678
5.883333,197.248284
5.891667,197.269758
5.900000,197.296953
5.908333,197.301676
5.916667,197.335113
5.925000,197.364026
5.933333,197.391773
5.941667,197.400960
5.950000,197.421415
5.958333,197.427316
5.966667,197.445769
5.975000,197.466590
5.983333,197.500478
5.991667,197.525350
6.000000,197.547245
6.008333,197.566640
6.016667,197.582636
6.025000,197.600020
6.033333,197.629761
6.041667,197.631029
6.050000,197.644129
6.058333,197.656080
6.066667,197.656833
6.075000,197.655999
6.083333,197.656677
6.091667,197.671326
6.100000,197.695604
6.108333,197.729100
6.116667,197.772961
6.125000,197.800030
6.133333,197.817391
6.141667,197.841102
6.150000,197.854131
6.158333,197.883140
6.166667,197.920997
6.175000,197.969238
6.183333,198.002324
6.191667,198.022910
6.200000,198.030377
6.208333,198.045108
6.216667,198.054201
6.225000,198.092939
6.233333,198.131065
6.241667,198.161531
6.250000,198.189094
6.258333,198.195741
6.266667,198.194370
6.275000,198.196996
6.283333,198.215012
6.291667,198.237534
6.300000,198.277881
6.308333,198.306300
6.316667,198.323585
6.325000,198.334451
6.333333,198.339252
6.341667,198.337167
6.350000,198.369237
6.358333,198.403381
6.366667,198.432142
6.375000,198.460505
6.383333,198.474063
6.391667,198.478348
6.400000,198.472078
6.408333,198.476023
6.416667,198.491421
6.425000,198.529187
6.433333,198.576255
6.441667,198.595854
6.450000,198.601340
6.458333,198.602659
6.466667,198.582899
6.475000,198.590490
6.483333,198.624654
6.491667,198.661445
6.500000,198.681197
6.508333,198.705144
6.516667,198.695482
6.525000,198.689594
6.533333,198.686986
6.541667,198.704636
6.550000,198.724553
6.558333,198.737110
6.566667,198.747026
6.575000,198.748089
6.583333,198.760495
6.591667,198.765544
6.600000,198.763518
6.608333,198.774892
6.616667,198.794272
6.625000,198.799396
6.633333,198.802995
6.641667,198.798550
6.650000,198.778280
6.658333,198.782245
6.666667,198.756524
6.675000,198.747615
6.683333,198.725257
6.691667,198.716348
6.700000,198.699821
6.708333,198.695487
6.716667,198.695694
6.725000,198.701267
6.733333,198.705844
6.741667,198.709634
6.750000,198.686732
6.758333,198.659380
6.766667,198.639654
6.775000,198.602876
6.783333,198.598563
6.791667,198.609456
6.800000,198.616499
6.808333,198.613564
6.816667,198.599589
6.825000,198.572569
6.833333,198.554565
6.841667,198.548967
6.850000,198.554252
6.858333,198.552399
6.866667,198.557919
6.875000,198.557298
6.883333,198.531138
6.891667,198.502796
6.900000,198.491918
6.908333,198.491052
6.916667,198.498425
6.925000,198.495826
6.933333,198.478836
6.941667,198.469304
6.950000,198.456338
6.958333,198.440765
6.966667,198.420690
6.975000,198.392243
6.983333,198.374983
6.991667,198.356172
7.000000,198.347717
7.008333,198.344810
7.016667,198.339400
7.025000,198.334990
7.033333,198.321535
7.041667,198.321618
7.050000,198.313344
7.058333,198.309916
7.066667,198.315652
7.075000,198.311056
7.083333,198.301885
7.091667,198.305654
7.100000,198.303345
7.108333,198.299888
7.116667,198.297769
7.125000,198.291794
7.133333,198.288866
7.141667,198.279031
7.150000,198.264927
7.158333,198.244548
7.166667,198.242627
7.175000,198.228224
7.183333,198.224201
7.191667,198.209340
7.200000,198.187186
7.208333,198.168481
7.216667,198.165336
7.225000,198.152183
7.233333,198.140851
7.241667,198.125853
7.250000,198.107369
7.258333,198.078900
7.266667,198.060247
7.275000,198.046539
7.283333,198.046560
7.291667,198.024533
7.300000,198.013158
7.308333,197.993252
7.316667,197.962511
7.325000,197.953076
7.333333,197.933419
7.341667,197.913286
7.350000,197.898207
7.358333,197.886437
7.366667,197.865453
7.375000,197.846739
7.383333,197.828100
7.391667,197.798396
7.400000,197.785650
7.408333,197.781045
7.416667,197.772625
7.425000,197.775187
7.433333,197.769018
7.441667,197.741740
7.450000,197.717736
7.458333,197.691752
7.466667,197.651130
7.475000,197.653203
7.483333,197.647703
7.491667,197.647106
7.500000,197.635042
7.508333,197.601686
7.516667,197.565296
7.525000,197.530669
