time_s,y_mm
5.975000,183.313900
5.983333,183.293098
5.991667,183.280061
6.000000,183.258543
6.008333,183.237179
6.016667,183.209995
6.025000,183.187731
6.033333,183.185986
6.041667,183.180225
6.050000,183.171193
6.058333,183.147180
6.066667,183.105947
6.075000,183.095108
6.083333,183.068307
6.091667,183.064123
6.100000,183.065453
6.108333,183.057380
6.116667,183.027133
6.125000,183.003854
6.133333,182.976897
6.141667,182.965774
6.150000,182.959435
6.158333,182.954541
6.166667,182.934842
6.175000,182.924372
6.183333,182.885936
6.191667,182.874400
6.200000,182.859553
6.208333,182.859590
6.216667,182.844165
6.225000,182.833856
6.233333,182.819894
6.241667,182.789151
6.250000,182.765755
6.258333,182.741035
6.266667,182.734548
6.275000,182.727992
6.283333,182.713328
6.291667,182.688031
6.300000,182.671471
6.308333,182.652232
6.316667,182.642661
6.325000,182.624015
6.333333,182.635408
6.341667,182.638201
6.350000,182.626772
6.358333,182.617622
6.366667,182.599991
6.375000,182.568190
6.383333,182.547797
6.391667,182.532735
6.400000,182.535102
6.408333,182.543169
6.416667,182.538042
6.425000,182.499519
6.433333,182.478870
6.441667,182.445948
6.450000,182.420320
6.458333,182.415431
6.466667,182.423328
6.475000,182.421171
6.483333,182.423089
6.491667,182.395547
6.500000,182.374563
6.508333,182.355132
6.516667,182.342777
6.525000,182.331682
6.533333,182.329020
6.541667,182.326677
6.550000,182.326177
6.558333,182.327813
6.566667,182.300562
6.575000,182.293533
6.583333,182.277378
6.591667,182.268541
6.600000,182.260947
6.608333,182.262266
6.616667,182.259893
6.625000,182.256073
6.633333,182.248727
6.641667,182.221110
6.650000,182.218402
6.658333,182.210358
6.666667,182.202699
6.675000,182.206884
6.683333,182.203932
6.691667,182.195080
6.700000,182.184052
6.708333,182.161426
6.716667,182.164956
6.725000,182.161248
6.733333,182.148805
6.741667,182.148425
6.750000,182.139992
6.758333,182.119846
6.766667,182.096707
6.775000,182.087762
6.783333,182.090068
6.791667,182.103409
6.800000,182.094028
6.808333,182.092431
6.816667,182.076357
6.825000,182.057271
6.833333,182.035473
6.841667,182.031238
6.850000,182.022081
6.858333,182.020740
6.866667,182.014525
6.875000,181.996855
6.883333,181.960576
6.891667,181.924311
6.900000,181.905643
6.908333,181.889094
6.916667,181.892892
6.925000,181.890789
6.933333,181.885897
6.941667,181.859862
6.950000,181.851446
6.958333,181.825299
6.966667,181.810842
6.975000,181.813812
6.983333,181.813151
6.991667,181.808450
7.000000,181.786099
