time_s,y_mm
245.650000,179.794744
245.658333,179.809831
245.666667,179.839523
245.675000,179.844233
245.683333,179.858365
245.691667,179.876949
245.700000,179.913209
245.708333,179.938118
245.716667,179.962922
245.725000,180.000169
245.733333,180.025567
245.741667,180.039040
245.750000,180.065735
245.758333,180.088758
245.766667,180.128875
245.775000,180.164635
245.783333,180.195821
245.791667,180.207510
245.800000,180.235385
245.808333,180.253170
245.816667,180.279258
245.825000,180.310787
245.833333,180.331517
245.841667,180.365300
245.850000,180.391200
245.858333,180.416767
245.866667,180.429666
245.875000,180.461388
245.883333,180.489416
245.891667,180.509392
245.900000,180.541511
245.908333,180.572132
245.916667,180.591779
245.925000,180.614197
245.933333,180.641072
245.941667,180.663819
245.950000,180.692551
245.958333,180.715584
245.966667,180.743070
245.975000,180.762529
245.983333,180.780054
245.991667,180.810791
246.000000,180.838050
246.008333,180.852355
246.016667,180.892315
246.025000,180.916297
246.033333,180.940544
246.041667,180.963298
246.050000,180.984253
246.058333,181.000918
246.066667,181.028976
246.075000,181.058089
246.083333,181.096664
246.091667,181.125230
246.100000,181.148983
246.108333,181.171477
246.116667,181.177048
246.125000,181.197279
246.133333,181.231597
246.141667,181.261337
246.150000,181.302062
246.158333,181.313331
246.166667,181.331310
246.175000,181.349118
246.183333,181.368989
246.191667,181.405463
246.200000,181.440268
246.208333,181.470038
246.216667,181.499215
246.225000,181.517717
246.233333,181.546315
246.241667,181.579335
246.250000,181.606183
246.258333,181.649381
246.266667,181.673439
246.275000,181.693332
246.283333,181.706361
246.291667,181.732548
246.300000,181.766830
246.308333,181.788391
246.316667,181.812051
246.325000,181.833259
246.333333,181.844567
246.341667,181.855919
246.350000,181.867194
246.358333,181.880286
246.366667,181.891931
246.375000,181.907537
246.383333,181.920725
246.391667,181.948917
246.400000,181.947072
246.408333,181.970204
246.416667,181.994636
246.425000,182.030600
246.433333,182.045499
246.441667,182.066205
246.450000,182.087730
246.458333,182.102653
246.466667,182.120740
246.475000,182.125120
246.483333,182.148336
246.491667,182.165070
246.500000,182.178489
246.508333,182.196128
246.516667,182.206194
246.525000,182.208988
246.533333,182.234801
246.541667,182.250628
246.550000,182.258659
246.558333,182.284737
246.566667,182.289300
246.575000,182.301056
246.583333,182.316199
246.591667,182.336973
246.600000,182.364188
246.608333,182.390944
246.616667,182.400303
246.625000,182.424959
246.633333,182.451033
246.641667,182.467400
246.650000,182.495190
246.658333,182.514131
246.666667,182.543074
246.675000,182.555857
246.683333,182.570884
246.691667,182.588875
246.700000,182.593309
246.708333,182.626195
246.716667,182.644335
246.725000,182.684134
246.733333,182.698940
246.741667,182.726272
246.750000,182.744441
246.758333,182.758372
246.766667,182.771392
246.775000,182.806949
246.783333,182.834192
246.791667,182.857387
246.800000,182.881680
246.808333,182.903854
246.816667,182.923140
246.825000,182.944187
246.833333,182.974148
246.841667,182.983100
246.850000,182.999269
246.858333,183.018561
246.866667,183.038522
246.875000,183.057760
246.883333,183.068594
246.891667,183.088578
246.900000,183.089001
246.908333,183.103841
246.916667,183.114287
246.925000,183.133001
246.933333,183.151630
246.941667,183.163437
246.950000,183.187988
246.958333,183.183339
246.966667,183.208315
246.975000,183.219416
246.983333,183.238173
246.991667,183.251477
247.000000,183.272435
247.008333,183.279960
247.016667,183.290940
247.025000,183.302923
247.033333,183.318246
247.041667,183.326352
247.050000,183.345829
247.058333,183.352876
247.066667,183.364028
247.075000,183.365702
247.083333,183.371519
247.091667,183.378128
247.100000,183.378104
247.108333,183.389981
247.116667,183.389371
247.125000,183.407006
247.133333,183.403168
247.141667,183.408161
247.150000,183.399273
247.158333,183.402718
247.166667,183.393033
247.175000,183.391513
247.183333,183.389992
247.191667,183.383801
247.200000,183.377431
247.208333,183.375690
247.216667,183.362840
247.225000,183.348701
247.233333,183.349194
247.241667,183.349041
247.250000,183.341632
247.258333,183.326611
247.266667,183.316660
247.275000,183.298687
247.283333,183.283146
247.291667,183.264927
247.300000,183.244112
247.308333,183.229159
247.316667,183.200325
247.325000,183.193778
247.333333,183.174424
247.341667,183.153855
247.350000,183.143653
247.358333,183.115267
247.366667,183.071417
247.375000,183.038705
247.383333,182.991118
247.391667,182.949178
247.400000,182.921728
247.408333,182.908085
247.416667,182.884846
247.425000,182.865132
247.433333,182.837096
247.441667,182.804195
247.450000,182.761771
247.458333,182.734372
247.466667,182.715940
247.475000,182.706916
247.483333,182.693683
247.491667,182.687624
247.500000,182.655116
247.508333,182.613285
247.516667,182.573468
247.525000,182.530951
247.533333,182.508954
247.541667,182.497258
247.550000,182.476155
247.558333,182.458990
247.566667,182.426166
247.575000,182.385571
247.583333,182.342427
247.591667,182.304225
247.600000,182.280913
247.608333,182.266435
247.616667,182.251432
247.625000,182.234738
247.633333,182.206812
247.641667,182.180095
247.650000,182.158242
247.658333,182.140294
247.666667,182.133916
247.675000,182.107174
247.683333,182.091975
247.691667,182.068937
247.700000,182.031714
247.708333,182.000736
247.716667,181.973837
247.725000,181.947633
247.733333,181.918822
247.741667,181.885732
247.750000,181.867189
247.758333,181.842371
247.766667,181.824728
247.775000,181.800098
247.783333,181.774194
247.791667,181.761366
247.800000,181.744048
247.808333,181.717177
247.816667,181.700000
247.825000,181.684589
247.833333,181.682409
247.841667,181.650375
247.850000,181.639409
247.858333,181.608535
247.866667,181.580257
247.875000,181.565523
247.883333,181.552216
247.891667,181.527058
247.900000,181.499849
247.908333,181.470463
247.916667,181.448857
247.925000,181.417760
247.933333,181.403809
247.941667,181.374728
247.950000,181.371813
247.958333,181.343833
247.966667,181.331841
